,worker_id,gender,english_first_language,age_group,education,ratio
1445,2988,male,0,30-45,bachelors,0.14018691588785046
1446,2757,female,0,45-60,bachelors,0.12993039443155452
1447,2888,male,0,18-30,masters,0.12244897959183673
1448,1199,female,0,18-30,masters,0.12389380530973451
1449,1286,male,1,18-30,masters,0.11185682326621924
1450,1062,female,1,30-45,masters,0.10986547085201794
1451,1074,male,0,18-30,bachelors,0.05726872246696035
1452,537,male,0,18-30,hs,0.17516629711751663
1453,330,male,0,30-45,professional,0.13537117903930132
1454,3128,male,1,30-45,bachelors,0.12790697674418605
1455,2836,female,0,30-45,hs,0.09285714285714286
1456,627,female,0,30-45,bachelors,0.2261072261072261
1457,221,female,0,30-45,masters,0.1504424778761062
1458,1779,male,0,18-30,bachelors,0.07692307692307693
1459,348,male,0,18-30,bachelors,0.08057851239669421
1460,1460,female,0,45-60,masters,0.234375
1461,1509,male,0,30-45,masters,0.13394919168591224
1462,41,female,0,18-30,hs,0.1906779661016949
1463,1344,male,0,18-30,hs,0.13111111111111112
1464,1413,female,0,30-45,hs,0.21896162528216703
1465,3130,male,1,18-30,bachelors,0.16574585635359115
1466,1518,female,0,30-45,professional,0.25054945054945055
1467,797,female,0,18-30,masters,0.13782051282051283
1468,996,female,0,30-45,professional,0.22958057395143489
1469,1556,male,0,30-45,bachelors,0.13625866050808313
1470,3075,male,0,18-30,hs,0.24423963133640553
1471,3147,male,1,30-45,professional,0.125
1472,3165,female,0,18-30,bachelors,0.15839243498817968
1473,1622,male,0,,bachelors,0.09948979591836735
1474,102,male,0,18-30,bachelors,0.10062893081761007
1475,3030,female,0,30-45,bachelors,0.04195804195804196
1476,513,male,0,30-45,bachelors,0.05429864253393665
1477,668,female,1,30-45,bachelors,0.12640449438202248
1478,2325,male,0,18-30,bachelors,0.10747663551401869
1479,1091,female,1,30-45,doctorate,0.14719626168224298
1480,1610,male,0,30-45,masters,0.12394366197183099
1481,1928,male,0,30-45,masters,0.1588785046728972
1482,2191,female,0,18-30,masters,0.26785714285714285
1483,2509,female,0,18-30,professional,0.15668202764976957
1484,1904,male,0,30-45,bachelors,0.07764705882352942
1485,2882,male,0,18-30,hs,0.08735632183908046
1486,2668,male,0,30-45,masters,0.22505800464037123
1487,2375,female,1,30-45,bachelors,0.10093896713615023
1488,2412,male,1,18-30,masters,0.12910798122065728
1489,1051,male,0,18-30,bachelors,0.14093959731543623
1490,1862,male,0,30-45,bachelors,0.102803738317757
1491,1787,female,0,45-60,masters,0.14814814814814814
1492,3299,male,0,30-45,bachelors,0.11724137931034483
1493,4081,male,0,45-60,bachelors,0.058823529411764705
1494,757,male,1,30-45,bachelors,0.22395833333333334
1495,2212,female,0,30-45,bachelors,0.10114942528735632
1496,3762,male,1,Over 60,bachelors,0.32905982905982906
1497,4236,male,0,30-45,masters,0.2222222222222222
1498,483,male,0,30-45,bachelors,0.1419068736141907
1499,3665,male,0,18-30,bachelors,0.1076555023923445
1500,3320,male,1,18-30,bachelors,0.16279069767441862
1501,1723,male,0,18-30,masters,0.11188811188811189
1502,131,female,0,45-60,bachelors,0.22614107883817428
1503,1057,female,0,30-45,masters,0.11358574610244988
1504,261,male,0,18-30,professional,0.0865979381443299
1505,2767,female,0,18-30,bachelors,0.09977827050997783
1506,2615,female,0,18-30,masters,0.1527777777777778
1507,3080,female,0,30-45,bachelors,0.14835164835164835
1508,3428,male,0,30-45,bachelors,0.15058823529411763
1509,2712,male,0,30-45,hs,0.15330188679245282
1510,3722,male,0,,professional,0.13368983957219252
1511,2026,male,0,18-30,bachelors,0.09836065573770492
1512,3897,male,0,30-45,masters,0.21428571428571427
1513,1,male,0,18-30,hs,0.1111111111111111
1514,1454,female,0,18-30,hs,0.0857843137254902
1515,360,female,0,18-30,masters,0.12028301886792453
1516,1175,female,0,18-30,bachelors,0.15441176470588236
1517,1303,female,0,30-45,bachelors,0.1404494382022472
1518,778,male,1,18-30,bachelors,0.11038961038961038
1519,2525,male,0,18-30,masters,0.2863849765258216
1520,1775,male,0,18-30,bachelors,0.12873563218390804
1521,2946,female,0,45-60,masters,0.1811764705882353
1522,1240,male,0,18-30,hs,0.10609480812641084
1523,2591,female,0,30-45,bachelors,0.2612359550561798
1524,1066,male,0,18-30,hs,0.1372093023255814
1525,2976,male,0,18-30,hs,0.1935483870967742
1526,1144,male,0,18-30,hs,0.054441260744985676
1527,1324,male,0,45-60,professional,0.3471264367816092
1528,1368,male,0,18-30,bachelors,0.11316397228637413
1529,2775,male,0,30-45,some,0.09907834101382489
1530,151,male,0,30-45,hs,0.09533898305084745
1531,908,male,0,30-45,professional,0.10772833723653395
1532,1075,male,0,30-45,professional,0.16375545851528384
1533,913,male,0,18-30,bachelors,0.09933774834437085
1534,1828,female,1,30-45,hs,0.16101694915254236
1535,2006,male,0,18-30,hs,0.0671462829736211
1536,2792,male,0,18-30,masters,0.09655172413793103
1537,4057,female,0,30-45,professional,0.16666666666666666
1538,3425,male,0,18-30,hs,0.12470023980815348
1539,228,male,0,30-45,bachelors,0.17446808510638298
1540,271,male,0,18-30,professional,0.13054830287206268
1541,2295,female,0,45-60,bachelors,0.17330210772833723
1542,3478,female,0,18-30,masters,0.15714285714285714
1543,2651,male,1,18-30,professional,0.13333333333333333
1544,4290,male,0,18-30,bachelors,0.1111111111111111
1545,2662,female,0,30-45,bachelors,0.12933025404157045
1546,1381,female,0,18-30,masters,0.10514541387024609
1547,775,female,0,30-45,hs,0.19389978213507625
1548,4210,female,1,45-60,bachelors,0.125
1549,2209,male,0,18-30,bachelors,0.1536697247706422
1550,368,female,0,18-30,hs,0.06791569086651054
1551,4276,male,0,18-30,doctorate,0.16666666666666666
1552,3521,female,0,18-30,masters,0.08139534883720931
1553,501,female,0,30-45,bachelors,0.1059322033898305
1554,484,male,0,30-45,bachelors,0.09821428571428571
1555,1339,male,0,18-30,some,0.12526997840172785
1556,2342,male,0,18-30,hs,0.2069767441860465
1557,2685,male,0,30-45,hs,0.11333333333333333
1558,3288,male,0,30-45,some,0.19953596287703015
1559,1138,female,0,30-45,bachelors,0.12582781456953643
1560,713,male,0,30-45,bachelors,0.17849462365591398
1561,2973,male,0,18-30,masters,0.08146067415730338
1562,3395,male,0,45-60,bachelors,0.12340425531914893
1563,4167,male,0,30-45,bachelors,0.11242603550295859
1564,688,male,0,30-45,bachelors,0.1608695652173913
1565,1399,female,0,18-30,bachelors,0.10585585585585586
1566,143,male,0,18-30,bachelors,0.1371571072319202
1567,175,female,0,18-30,hs,0.0851528384279476
1568,1311,female,1,18-30,masters,0.14624505928853754
1569,401,female,0,18-30,bachelors,0.1172566371681416
1570,2087,male,0,18-30,hs,0.13856812933025403
1571,2090,female,0,18-30,hs,0.08924485125858124
1572,2186,male,0,30-45,professional,0.0958904109589041
1573,1419,female,0,18-30,hs,0.08163265306122448
1574,3863,female,0,18-30,professional,0.16558441558441558
1575,936,male,0,30-45,masters,0.15348837209302327
1576,3499,female,0,30-45,hs,0.14016172506738545
1577,1386,male,1,30-45,bachelors,0.12761020881670534
1578,4165,male,0,30-45,masters,0.057971014492753624
1579,1947,male,0,30-45,some,0.10368663594470046
1580,1438,male,0,30-45,masters,0.14
1581,3056,female,0,30-45,bachelors,0.1111111111111111
1582,1017,male,0,18-30,bachelors,0.1352549889135255
1583,938,male,0,30-45,bachelors,0.1211453744493392
1584,3000,female,0,30-45,hs,0.2222222222222222
1585,801,female,0,18-30,bachelors,0.07888631090487239
1586,3051,male,0,18-30,bachelors,0.08899297423887588
1587,3213,male,0,30-45,masters,0.3357142857142857
1588,2105,male,0,30-45,bachelors,0.11059907834101383
1589,4263,male,0,18-30,masters,0.13221153846153846
1590,3747,male,0,45-60,hs,0.24
1591,1540,female,0,Over 60,hs,0.08018867924528301
1592,553,male,0,18-30,bachelors,0.08215962441314555
1593,964,male,0,18-30,bachelors,0.17534246575342466
1594,3816,male,0,18-30,hs,0.1685823754789272
1595,527,male,0,30-45,masters,0.12581344902386118
1596,989,female,1,18-30,some,0.16331096196868009
1597,3795,female,1,45-60,hs,0.15625
1598,3855,male,0,30-45,masters,0.10984848484848485
1599,2247,male,0,18-30,bachelors,0.09324009324009325
1600,728,female,0,18-30,hs,0.3178294573643411
1601,1206,male,0,18-30,bachelors,0.19047619047619047
1602,274,male,0,30-45,masters,0.14168377823408623
1603,3050,female,0,18-30,masters,0.284037558685446
1604,2780,female,0,18-30,professional,0.23129251700680273
1605,2956,male,1,18-30,masters,0.18
1606,2869,female,0,18-30,professional,0.15060240963855423
1607,3544,male,0,18-30,bachelors,0.06666666666666667
1608,1297,male,0,30-45,doctorate,0.1590909090909091
1609,3727,female,0,30-45,bachelors,0.17647058823529413
1610,152,female,0,18-30,masters,0.057971014492753624
1611,2074,male,0,30-45,professional,0.11316397228637413
1612,3475,female,0,18-30,hs,0.12658227848101267
1613,3632,female,0,30-45,masters,0.08108108108108109
1614,2257,male,1,18-30,masters,0.16397228637413394
1615,1602,male,0,30-45,bachelors,0.08962264150943396
1616,1123,male,0,18-30,bachelors,0.2222222222222222
1617,2765,male,0,Under 18,hs,0.09339407744874716
1618,1071,male,0,18-30,hs,0.0989010989010989
1619,341,female,0,18-30,masters,0.11974789915966387
1620,900,female,1,45-60,hs,0.30113636363636365
1621,1630,male,0,18-30,hs,0.09154929577464789
1622,1595,male,0,18-30,professional,0.07333333333333333
1623,2648,male,0,30-45,hs,0.0738255033557047
1624,2747,male,0,18-30,bachelors,0.11483253588516747
1625,454,female,0,18-30,hs,0.2594594594594595
1626,1672,male,0,30-45,masters,0.051643192488262914
1627,1426,male,0,18-30,hs,0.1407942238267148
1628,3507,female,0,30-45,masters,0.18571428571428572
1629,1261,female,0,30-45,masters,0.30176211453744495
1630,3820,female,0,18-30,bachelors,0.11007025761124122
1631,1865,male,0,18-30,professional,0.08924485125858124
1632,3526,female,0,Under 18,bachelors,0.1013215859030837
1633,846,female,0,18-30,bachelors,0.14775160599571735
1634,1715,male,1,18-30,hs,0.11312217194570136
1635,1437,male,0,30-45,masters,0.12114014251781473
1636,1118,male,0,18-30,bachelors,0.1650943396226415
1637,1195,female,0,30-45,bachelors,0.11428571428571428
1638,3319,female,0,30-45,bachelors,0.1411764705882353
1639,38,female,0,30-45,bachelors,0.21120689655172414
1640,4234,male,0,18-30,bachelors,0.16
1641,1197,female,0,18-30,hs,0.1085972850678733
1642,159,male,0,18-30,professional,0.14725274725274726
1643,2482,male,0,18-30,bachelors,0.1559633027522936
1644,2258,female,0,18-30,hs,0.1111111111111111
1645,4232,male,0,18-30,masters,0.3402777777777778
1646,1637,male,0,18-30,masters,0.24018475750577367
1647,738,male,0,18-30,hs,0.10043668122270742
1648,3458,male,0,18-30,hs,0.0948509485094851
1649,1131,male,0,18-30,masters,0.10574712643678161
1650,4287,female,0,30-45,bachelors,0.16279069767441862
1651,2082,female,1,30-45,hs,0.14386792452830188
1652,1217,male,1,30-45,doctorate,0.2088888888888889
1653,978,male,0,18-30,bachelors,0.0757238307349666
1654,1585,male,0,30-45,masters,0.16856492027334852
1655,473,female,0,18-30,masters,0.2672413793103448
1656,1818,female,1,45-60,bachelors,0.3325526932084309
1657,1291,male,0,45-60,hs,0.10215053763440861
1658,1336,male,0,30-45,hs,0.16666666666666666
1659,1842,female,0,18-30,hs,0.09767441860465116
1660,116,female,0,30-45,masters,0.2360248447204969
1661,2315,female,0,30-45,bachelors,0.16820276497695852
1662,701,male,0,30-45,bachelors,0.08665105386416862
1663,4227,male,1,18-30,bachelors,0.11650485436893204
1664,1705,male,0,30-45,bachelors,0.2102803738317757
1665,2619,female,0,18-30,hs,0.2566137566137566
1666,1899,male,0,18-30,bachelors,0.1527777777777778
1667,1636,female,0,18-30,hs,0.05104408352668213
1668,2569,male,0,45-60,professional,0.1917808219178082
1669,681,male,0,18-30,hs,0.21179039301310043
1670,4064,male,0,30-45,bachelors,0.15384615384615385
1671,460,male,0,30-45,masters,0.14326647564469913
1672,889,male,0,18-30,masters,0.14102564102564102
1673,1152,male,0,18-30,masters,0.10309278350515463
1674,1202,male,0,18-30,bachelors,0.11751662971175167
1675,3694,female,1,,hs,0.11502347417840375
1676,3238,male,1,30-45,bachelors,0.125
1677,3845,male,0,30-45,bachelors,0.16531165311653118
1678,924,female,0,18-30,hs,0.06292134831460675
1679,1253,female,0,30-45,bachelors,0.240990990990991
1680,696,male,1,18-30,doctorate,0.1111111111111111
1681,1567,female,1,45-60,bachelors,0.17045454545454544
1682,951,female,1,30-45,doctorate,0.15418502202643172
1683,413,female,0,18-30,professional,0.07441860465116279
1684,310,male,0,45-60,hs,0.15732758620689655
1685,2873,male,0,18-30,hs,0.26573426573426573
1686,2977,male,0,18-30,bachelors,0.07865168539325842
1687,3787,female,1,30-45,bachelors,0.10497237569060773
1688,3003,male,0,18-30,hs,0.10141509433962265
1689,2708,male,0,30-45,professional,0.2878787878787879
1690,1301,female,0,30-45,bachelors,0.08705357142857142
1691,3496,female,0,45-60,hs,0.06872037914691943
1692,216,female,0,18-30,hs,0.11827956989247312
1693,1234,male,1,18-30,professional,0.11421911421911422
1694,3523,male,0,30-45,masters,0.1848341232227488
1695,4107,male,0,18-30,professional,0.1503267973856209
1696,2517,male,0,30-45,masters,0.06403940886699508
1697,139,male,0,18-30,hs,0.05591397849462366
1698,2969,female,0,30-45,bachelors,0.2694063926940639
1699,3049,female,1,45-60,masters,0.18501170960187355
1700,2926,male,0,30-45,hs,0.13953488372093023
1701,1406,male,1,18-30,hs,0.16818181818181818
1702,2005,male,0,30-45,hs,0.3291139240506329
1703,26,male,0,18-30,bachelors,0.13278008298755187
1704,4043,male,0,45-60,masters,0.1480637813211845
1705,1424,female,0,18-30,hs,0.1111111111111111
1706,2701,female,1,45-60,masters,0.0944700460829493
1707,3064,male,0,45-60,hs,0.11848341232227488
1708,417,male,0,Under 18,bachelors,0.0936768149882904
1709,1642,male,0,30-45,masters,0.31336405529953915
1710,1988,female,0,18-30,masters,0.15473441108545036
1711,3799,male,0,18-30,masters,0.08083832335329341
1712,2769,male,1,18-30,bachelors,0.11830985915492957
1713,4104,female,0,30-45,bachelors,0.36231884057971014
1714,314,female,0,18-30,bachelors,0.2676659528907923
1715,1251,male,1,18-30,hs,
1716,2140,female,0,Over 60,masters,0.08944954128440367
1717,746,male,0,18-30,bachelors,0.09850107066381156
1718,3657,male,0,18-30,hs,0.29411764705882354
1719,2991,female,1,30-45,masters,0.1210762331838565
1720,675,female,0,30-45,masters,0.0867579908675799
1721,2234,female,0,30-45,bachelors,0.14642857142857144
1722,2744,male,0,18-30,hs,0.1223021582733813
1723,2929,female,0,30-45,hs,0.2383177570093458
1724,711,female,0,30-45,masters,0.13544018058690746
1725,1414,male,0,30-45,masters,0.13958810068649885
1726,1508,female,1,45-60,hs,0.12296983758700696
1727,3392,female,1,45-60,hs,0.1658878504672897
1728,3585,male,0,Under 18,hs,0.14204545454545456
1729,837,male,1,45-60,hs,0.15848214285714285
1730,76,male,0,18-30,hs,0.11182795698924732
1731,1581,male,0,45-60,professional,0.18329466357308585
1732,172,female,1,18-30,hs,0.19015659955257272
1733,2286,female,0,30-45,bachelors,0.055944055944055944
1734,441,male,0,18-30,bachelors,0.08666666666666667
1735,3509,male,0,18-30,hs,0.16532258064516128
1736,1130,female,1,18-30,masters,0.15436241610738255
1737,2138,female,0,Over 60,some,0.12299465240641712
1738,1994,female,0,18-30,hs,0.11238532110091744
1739,980,male,0,30-45,bachelors,0.16447368421052633
1740,966,male,0,30-45,some,0.13129102844638948
1741,1851,male,0,30-45,masters,0.12064965197215777
1742,2278,female,0,30-45,hs,0.10904872389791183
1743,479,male,1,30-45,masters,0.10129310344827586
1744,1004,female,0,18-30,masters,0.058695652173913045
1745,2801,female,0,18-30,masters,0.2219626168224299
1746,3768,female,1,18-30,hs,0.12315270935960591
1747,183,male,0,18-30,professional,0.19825708061002179
1748,1522,female,0,30-45,hs,0.17523364485981308
1749,1901,female,1,18-30,bachelors,0.14385150812064965
1750,3510,female,1,30-45,bachelors,0.15
1751,3578,female,0,18-30,hs,0.17688679245283018
1752,1000,female,1,18-30,bachelors,0.20614035087719298
1753,1367,female,1,30-45,hs,0.15835777126099707
1754,4156,female,0,18-30,professional,0.13274336283185842
1755,3849,male,0,30-45,masters,0.14588235294117646
1756,450,male,0,18-30,bachelors,0.15034168564920272
1757,1332,female,0,30-45,bachelors,0.11333333333333333
1758,2238,male,0,30-45,bachelors,0.11009174311926606
1759,3793,male,1,18-30,masters,0.2266355140186916
1760,3036,male,0,30-45,masters,0.1016949152542373
1761,858,male,0,18-30,hs,0.20607375271149675
1762,3433,female,0,30-45,masters,0.11627906976744186
1763,1848,male,0,30-45,masters,0.044444444444444446
1764,2493,male,0,30-45,hs,0.035046728971962614
1765,1125,male,0,18-30,bachelors,0.2222222222222222
1766,519,male,0,30-45,professional,0.16
1767,3048,male,0,30-45,hs,0.09734513274336283
1768,3775,male,0,,hs,0.0883054892601432
1769,648,male,0,18-30,hs,0.13963963963963963
1770,2480,female,1,45-60,hs,0.1431924882629108
1771,2427,female,0,18-30,professional,0.1186046511627907
1772,1190,male,1,18-30,hs,0.09259259259259259
1773,3542,female,0,18-30,professional,0.10602409638554217
1774,1042,female,1,30-45,hs,0.20072992700729927
1775,3025,female,0,30-45,professional,0.10451306413301663
1776,215,female,0,30-45,hs,0.1896551724137931
1777,4254,male,0,30-45,hs,0.38235294117647056
1778,2649,male,0,30-45,hs,0.17289719626168223
1779,1049,male,1,30-45,bachelors,0.15331010452961671
1780,2165,male,0,30-45,bachelors,0.09490740740740741
1781,1529,male,0,18-30,some,0.05827505827505827
1782,2572,male,0,45-60,hs,0.09174311926605505
1783,3732,female,1,30-45,hs,0.08163265306122448
1784,2382,female,0,30-45,professional,0.1278538812785388
1785,1664,female,0,18-30,hs,0.07571801566579635
1786,876,female,0,18-30,professional,0.11936339522546419
1787,2269,male,0,30-45,masters,0.10436893203883495
1788,767,male,0,Under 18,bachelors,0.06956521739130435
1789,277,female,0,30-45,bachelors,0.13333333333333333
1790,2137,female,1,,masters,0.06004618937644342
1791,4065,female,0,45-60,bachelors,0.41379310344827586
1792,3895,male,0,18-30,hs,0.12857142857142856
1793,385,male,0,18-30,masters,0.06016597510373444
1794,2211,male,1,45-60,hs,0.16842105263157894
1795,1204,male,0,18-30,bachelors,0.10792951541850221
1796,1132,male,0,30-45,hs,0.09111111111111111
1797,1628,male,1,30-45,bachelors,0.16822429906542055
1798,1409,male,0,18-30,hs,0.09395973154362416
1799,3146,male,0,18-30,bachelors,0.15584415584415584
